"","logFC","logCPM","F","PValue","diffexpressed"
"ENSG00000000003",1.06998714977934,6.15155814044853,91.2391179971173,3.66318983897874e-19,"UP"
"ENSG00000000005",2.55157761481062,-0.83398707801693,46.5955060931867,4.46381254515613e-11,"UP"
"ENSG00000000419",0.364257285995746,4.48132799084829,34.5352723537597,1.06092652244865e-08,"NO"
"ENSG00000000457",0.120333503447953,3.57175952703277,4.32918417426256,0.0382682698803039,"NO"
"ENSG00000000460",0.953478129055034,2.38336095596485,84.8644189327942,4.5526500787195e-18,"NO"
"ENSG00000000938",1.25452370389931,3.28674164227593,61.2710756757314,7.54389306293131e-14,"UP"
"ENSG00000000971",2.78364822408306,4.62815535475495,112.690662996527,1.01753297242142e-22,"UP"
"ENSG00000001036",1.40503583015499,4.37127451105301,93.3251543536757,1.62204384839735e-19,"UP"
"ENSG00000001084",-0.482045227067484,6.25349517093453,15.6940165642598,9.20573998861178e-05,"NO"
"ENSG00000001167",-0.333075945206065,4.92022741890405,20.0287853051782,1.06564182416379e-05,"NO"
"ENSG00000001460",0.184253978558848,2.8404961631321,0.877727703871342,0.349539446804672,"NO"
"ENSG00000001461",-0.593163128306941,6.187718537339,10.3378171128708,0.00143799397937646,"NO"
"ENSG00000001497",-0.0314685868841237,5.79784157980704,0.114538622558968,0.735259417900237,"NO"
"ENSG00000001561",-0.490301591458891,5.39679482227938,8.89660931968318,0.00307918499535767,"NO"
"ENSG00000001617",1.1943094492872,2.52353900619941,30.862884755261,5.8802647373096e-08,"UP"
"ENSG00000001626",-0.887500997342306,1.9688573919287,10.1934379010859,0.00155118450828617,"NO"
"ENSG00000001629",0.0586857682164456,7.31166756878542,0.369423724428454,0.543754485108212,"NO"
"ENSG00000001630",-0.322145888412399,1.93569687844635,3.11632617900101,0.0784757575008108,"NO"
"ENSG00000001631",0.275809667940073,2.93860373436158,9.72393032784006,0.00198598838995209,"NO"
"ENSG00000002016",-0.184742407104558,3.92735808212545,2.15711991418498,0.142903789831374,"NO"
"ENSG00000002330",0.240184528675604,3.74133959830244,4.02211030891471,0.0457585433307515,"NO"
"ENSG00000002549",1.23788591480514,6.90874451468067,110.616493404393,2.20005704349355e-22,"UP"
"ENSG00000002586",1.33798394590567,8.63408794823828,40.9853932244243,5.53572936032834e-10,"UP"
"ENSG00000002587",0.618151316655116,4.35478850924231,6.54405583504583,0.0109892494845909,"NO"
"ENSG00000002726",1.64160602311768,-2.68458623101149,29.6550614286092,1.0377420975574e-07,"UP"
"ENSG00000002745",1.87968437685669,0.118362870499138,28.1556898842415,2.10979648607238e-07,"UP"
"ENSG00000002746",-2.4415725622725,4.07366823925233,76.6159063005051,1.26909521248633e-16,"DOWN"
"ENSG00000002822",0.772532527410566,-1.53356384004782,12.5412602131766,0.000457894314478535,"NO"
"ENSG00000002834",0.015868681335817,7.47680221521111,0.0402810250559851,0.841061045850922,"NO"
"ENSG00000002919",0.0905930333100405,4.95711281780069,1.70294148368234,0.192851856035944,"NO"
"ENSG00000002933",2.01413809133107,4.97079414186021,70.5483319276606,1.53626047082968e-15,"UP"
"ENSG00000003056",0.348049632405878,5.7753671623078,10.4459711684305,0.00135867842671727,"NO"
"ENSG00000003096",0.201331922993451,4.76843471046379,2.28087849400875,0.131975978516232,"NO"
"ENSG00000003137",-1.69713515189016,3.33884892407253,27.6321151637682,2.70529637942239e-07,"DOWN"
"ENSG00000003147",-1.00117919560628,3.51759967566702,51.3235639451868,5.53135285124171e-12,"DOWN"
"ENSG00000003249",0.0492645490750342,4.91997931736096,0.0633179583831694,0.801490037141558,"NO"
"ENSG00000003393",-0.297767257640691,5.54955245971637,24.4929814607131,1.2143520261264e-06,"NO"
"ENSG00000003400",1.04822467355625,2.70065629916511,69.1103936494437,2.78597099635805e-15,"UP"
"ENSG00000003402",0.712968883627048,5.73400896880983,87.1267785024292,1.8518470051419e-18,"NO"
"ENSG00000003436",1.85930911205485,4.4124827921147,33.8173869669673,1.48076487622562e-08,"UP"
"ENSG00000003509",0.0938105500856169,3.37489262082078,1.75381870569483,0.186353055418635,"NO"
"ENSG00000003756",-0.221482911441951,6.44498110439104,5.095738695744,0.0246661086236484,"NO"
"ENSG00000003987",-1.96650117387226,3.54104511221358,108.262445544045,5.32373557839884e-22,"DOWN"
"ENSG00000003989",1.07713287820847,5.21138279687045,16.1026372833134,7.49581466001664e-05,"UP"
"ENSG00000004059",0.140863759804757,6.44684937611082,2.635501164504,0.105494760516771,"NO"
"ENSG00000004139",-0.317547078962432,4.13623070080003,10.7421630044068,0.00116362303778207,"NO"
"ENSG00000004142",-0.0701352140717033,6.96640365793866,1.69801805111974,0.193494721250696,"NO"
"ENSG00000004399",0.700223053619674,6.60956545902158,31.3929563937851,4.58663878413195e-08,"NO"
"ENSG00000004455",1.10527854404788,6.25463644126467,158.341083815837,1.01938796550603e-29,"UP"
"ENSG00000004468",-0.514566964471396,6.27399722978129,4.60610602304131,0.0326189103136444,"NO"
"ENSG00000004478",-0.454680253413073,6.5090697711457,26.3466538803751,4.99043694745381e-07,"NO"
"ENSG00000004487",0.169504113031649,6.73010893873793,2.93111212414953,0.0878673035129679,"NO"
"ENSG00000004534",-0.147301655024547,6.59498950942732,1.51777545483094,0.218871415990953,"NO"
"ENSG00000004660",-1.98328317785732,5.17653331403436,71.4989343713565,1.0365793958271e-15,"DOWN"
"ENSG00000004700",0.927024144503721,4.24429753909521,42.3001553359116,3.05498862081636e-10,"NO"
"ENSG00000004766",-0.361179455600423,5.24370128023301,23.3572380832833,2.10135510641213e-06,"NO"
"ENSG00000004776",2.29081853987615,2.54959866599995,72.5803506256232,6.63394837884551e-16,"UP"
"ENSG00000004777",-0.619204713061186,6.00311278806244,22.5157598531216,3.16099421182605e-06,"NO"
"ENSG00000004779",0.0604277181696823,5.51007541666551,0.434337035615265,0.510347729526861,"NO"
"ENSG00000004799",-0.305452408416098,6.5107780454721,1.6816250982377,0.195653981728005,"NO"
