"","logFC","logCPM","F","PValue","diffexpressed"
"ENSG00000000003",-0.497645217006044,6.15155814044853,23.2051409841708,2.26218913653698e-06,"NO"
"ENSG00000000005",0.502696860244744,-0.83398707801693,2.04179488754202,0.1540158283231,"NO"
"ENSG00000000419",-0.186262663462522,4.48132799084829,10.7495155839433,0.00115916185587953,"NO"
"ENSG00000000457",-0.215618713112905,3.57175952703277,16.678561570757,5.6147642220738e-05,"NO"
"ENSG00000000460",-0.275307619731257,2.38336095596485,8.34371946602347,0.00413708698501885,"NO"
"ENSG00000000938",-0.131752148035119,3.28674164227593,0.798024756775081,0.372363516177777,"NO"
"ENSG00000000971",-0.172800850959375,4.62815535475495,0.540554658274013,0.462747812225283,"NO"
"ENSG00000001036",0.678613004097622,4.37127451105301,25.4927770121249,7.51238615513861e-07,"NO"
"ENSG00000001084",0.0317246966831108,6.25349517093453,0.0838743991518798,0.772303772346684,"NO"
"ENSG00000001167",-0.520261484853337,4.92022741890405,59.5401882399184,1.57805408737216e-13,"NO"
"ENSG00000001460",2.30108193187986,2.8404961631321,148.458240306782,2.9134505641959e-28,"UP"
"ENSG00000001461",1.72599436261765,6.187718537339,102.710243200018,4.35471112086463e-21,"UP"
"ENSG00000001497",-0.487622496032479,5.79784157980704,33.0545309001182,2.1101129731681e-08,"NO"
"ENSG00000001561",0.0832346980524235,5.39679482227938,0.316502725007851,0.574115562237709,"NO"
"ENSG00000001617",0.0904075587863749,2.52353900619941,0.208548330647459,0.648220999919477,"NO"
"ENSG00000001626",-0.713828467961502,1.9688573919287,8.31250344751186,0.00420707748272967,"NO"
"ENSG00000001629",-0.167511570546361,7.31166756878542,3.61740395445364,0.0580858858760763,"NO"
"ENSG00000001630",0.0371049717346675,1.93569687844635,0.0506284776010104,0.822118489050158,"NO"
"ENSG00000001631",-0.0988244255797616,2.93860373436158,1.49101754540112,0.222967621487295,"NO"
"ENSG00000002016",-0.614620782628127,3.92735808212545,28.8526976600249,1.51593224650012e-07,"NO"
"ENSG00000002330",0.116031908481959,3.74133959830244,1.12146424422444,0.290411030735026,"NO"
"ENSG00000002549",0.0226783540758555,6.90874451468067,0.0439067889544433,0.834161998717584,"NO"
"ENSG00000002586",0.589723211752259,8.63408794823828,9.36347872625929,0.00240302568675062,"NO"
"ENSG00000002587",0.921054883648822,4.35478850924231,16.8719689958418,5.09762338609436e-05,"NO"
"ENSG00000002726",-0.26484293494953,-2.68458623101149,0.893312178253193,0.345302398408903,"NO"
"ENSG00000002745",2.26364063187869,0.118362870499138,43.1983477601627,2.03933216110748e-10,"UP"
"ENSG00000002746",0.652042539607567,4.07366823925233,7.87526077780581,0.00532228297809676,"NO"
"ENSG00000002822",0.996810854866797,-1.53356384004782,24.5925009233976,1.157530797047e-06,"NO"
"ENSG00000002834",-0.2979400044791,7.47680221521111,17.0733318544316,4.60891514674771e-05,"NO"
"ENSG00000002919",-0.0420539634283539,4.95711281780069,0.440818548232496,0.507211076268605,"NO"
"ENSG00000002933",0.681821561673284,4.97079414186021,9.61587187761345,0.0021026967567927,"NO"
"ENSG00000003056",-0.122646257342518,5.7753671623078,1.54516926814823,0.214770337266252,"NO"
"ENSG00000003096",-0.772000907332625,4.76843471046379,39.6950950693517,9.94138613747961e-10,"NO"
"ENSG00000003137",1.88755681929459,3.33884892407253,43.1958264859765,2.04164527169326e-10,"UP"
"ENSG00000003147",0.763015874720123,3.51759967566702,37.6259677808886,2.55525433710557e-09,"NO"
