"","logFC","logCPM","F","PValue","diffexpressed"
"ENSG00000006116",-2.25590065946525,3.58595259413611,28.6914708707292,1.63674770968756e-07,"DOWN"
"ENSG00000006118",-0.278833799283839,7.41848641313645,4.35056020512087,0.0377978771149096,"NO"
"ENSG00000006125",-0.04129279745019,9.20224522031814,0.308484147575385,0.579004281460774,"NO"
"ENSG00000006128",-1.97878319365791,2.82508195816205,15.8754486316687,8.40262623674269e-05,"DOWN"
"ENSG00000006194",0.358191918557428,5.15034077387059,30.5673655303711,6.75407389723299e-08,"NO"
"ENSG00000006210",0.0177262012840056,7.03923839973517,0.014959597409348,0.902731644853495,"NO"
"ENSG00000006282",-0.0998566628986238,5.92567721849171,0.303722070178964,0.581947495819797,"NO"
"ENSG00000006283",0.252456697343165,3.89985617146435,0.973441770396835,0.324577531821425,"NO"
"ENSG00000006327",0.563229259401618,4.69177715180801,3.15987884237067,0.0764296810494461,"NO"
"ENSG00000006377",2.40978675133873,1.16225569468806,24.4550960599433,1.23707025701649e-06,"UP"
"ENSG00000006432",-0.716304628761958,3.86029739601543,10.0655960427017,0.00165897615181931,"NO"
"ENSG00000006451",0.226885320715358,6.52710208050511,12.190128702078,0.000548714760230655,"NO"
"ENSG00000006453",-1.37059533744467,-0.272775399919975,56.2152488429292,6.58638010653322e-13,"DOWN"
"ENSG00000006459",-0.232981595585766,5.10223523058498,4.12566411371921,0.0430730095058001,"NO"
"ENSG00000006468",0.980564825926416,8.53268360696558,23.0811354913549,2.40264166385314e-06,"NO"
"ENSG00000006530",0.19757724629273,5.25482986105531,8.32627242200504,0.0041759643025617,"NO"
"ENSG00000006534",-0.335561924435838,3.77153013148646,4.66704740720248,0.0314972454155977,"NO"
"ENSG00000006555",-1.84188109163233,-2.21846886063681,28.4931402273962,1.79723287142441e-07,"DOWN"
"ENSG00000006576",0.408158873625818,4.66922545251657,21.8962479088879,4.27212564276128e-06,"NO"
"ENSG00000006606",-0.179797009470341,-2.4411546536639,0.386818210710102,0.534424470098951,"NO"
"ENSG00000006607",0.101098787460712,5.045631311715,1.10552446514043,0.293859137468935,"NO"
"ENSG00000006611",-1.36634195341974,5.5862305848107,13.5491844994499,0.000273148822778435,"DOWN"
"ENSG00000006625",0.232007104382982,3.62097142603213,4.96110383555566,0.0266266874351913,"NO"
"ENSG00000006634",1.05879454243352,3.54416128401556,55.90029635127,7.54644583257588e-13,"UP"
"ENSG00000006638",0.680392314651161,1.53703113990566,11.6011743711425,0.000744132352706891,"NO"
"ENSG00000006652",0.224658937990338,3.71968529814673,3.3596046689198,0.0677534539743925,"NO"
"ENSG00000006695",0.15307697377968,3.70467611464077,6.95688844561828,0.00876214898363899,"NO"
"ENSG00000006704",0.478395119899223,5.06104614385741,35.1424154565918,8.01128499233883e-09,"NO"
"ENSG00000006712",0.0833242545586748,6.47160135643217,1.13961778374956,0.28654680945783,"NO"
"ENSG00000006715",-0.146263479942032,6.85133385346502,4.58138029883142,0.0330852688533639,"NO"
"ENSG00000006740",-1.50774945653342,3.83774714536193,50.3500995143114,8.48893117955288e-12,"DOWN"
"ENSG00000006744",0.179571025261927,6.35714923104385,12.1705953246821,0.000554274001734666,"NO"
