"","logFC","logCPM","F","PValue","diffexpressed"
"ENSG00000000003",1.11246184300378,6.15155814044853,105.027150420694,1.80176430318588e-21,"UP"
"ENSG00000000005",4.23585406790448,-0.83398707801693,120.774544643914,5.17972763197076e-24,"UP"
"ENSG00000000419",0.561718914509403,4.48132799084829,88.6553288846522,1.01148230632862e-18,"NO"
"ENSG00000000457",0.0733302428474864,3.57175952703277,1.73921105026742,0.188192391283241,"NO"
"ENSG00000000460",1.23969202408865,2.38336095596485,152.514119638559,7.2820157047138e-29,"UP"
"ENSG00000000938",0.789381247378679,3.28674164227593,25.964007248426,5.99295445408212e-07,"NO"
"ENSG00000000971",2.24070241832469,4.62815535475495,78.6014141873309,5.66205244162723e-17,"UP"
"ENSG00000001036",1.43013707453137,4.37127451105301,102.426433263647,4.84940099772105e-21,"UP"
"ENSG00000001084",-1.04726096612169,6.25349517093453,78.6122866062904,5.63410178076695e-17,"DOWN"
"ENSG00000001167",-0.266290437905533,4.92022741890405,13.9920759742317,0.000217904318500115,"NO"
"ENSG00000001460",-1.04979140093484,2.8404961631321,29.2987013335851,1.22803683249866e-07,"DOWN"
"ENSG00000001461",-1.60159974412634,6.187718537339,77.5044361177793,8.83897377471831e-17,"DOWN"
"ENSG00000001497",-0.0666906416692774,5.79784157980704,0.557851428047152,0.455681791448909,"NO"
"ENSG00000001561",-1.42178709882968,5.39679482227938,77.4374913790458,9.08290098834326e-17,"DOWN"
"ENSG00000001617",1.68343400986001,2.52353900619941,64.259581848424,2.12825245096208e-14,"UP"
"ENSG00000001626",0.0824724633772574,1.9688573919287,0.100846078801173,0.751026219710609,"NO"
"ENSG00000001629",-0.0683466497464787,7.31166756878542,0.541316856592071,0.462432461684626,"NO"
"ENSG00000001630",-0.125870926719828,1.93569687844635,0.522292335989854,0.470399231111193,"NO"
"ENSG00000001631",0.423296504367497,2.93860373436158,24.7817738004012,1.05675773857305e-06,"NO"
"ENSG00000002016",0.00852110847237535,3.92735808212545,0.00502273382432843,0.943544993065191,"NO"
"ENSG00000002330",0.497722604709279,3.74133959830244,18.7087054644784,2.043851239825e-05,"NO"
"ENSG00000002549",1.14827854200003,6.90874451468067,101.383431442403,7.2124557936037e-21,"UP"
"ENSG00000002586",1.4954947726192,8.63408794823828,54.0711321697346,1.66947164927318e-12,"UP"
"ENSG00000002587",1.16875342848803,4.35478850924231,24.9753262212716,9.63133896807662e-07,"UP"
"ENSG00000002726",1.29507911718892,-2.68458623101149,19.7510186502718,1.22170669814176e-05,"UP"
"ENSG00000002745",1.5109606718121,0.118362870499138,19.4383411256534,1.42549023286812e-05,"UP"
"ENSG00000002746",-3.42894513325298,4.07366823925233,153.320621095709,5.57685901995623e-29,"DOWN"
"ENSG00000002822",0.192613208757173,-1.53356384004782,0.85484940216076,0.355888562234923,"NO"
"ENSG00000002834",0.16820515336996,7.47680221521111,4.92216285049377,0.0272236049495062,"NO"
"ENSG00000002919",0.32426114453908,4.95711281780069,23.7166253390998,1.76608010594636e-06,"NO"
"ENSG00000002933",1.88110267196668,4.97079414186021,65.0745018336351,1.51079493458971e-14,"UP"
"ENSG00000003056",0.324433525107876,5.7753671623078,9.78645181986184,0.0019215831829208,"NO"
"ENSG00000003096",0.445839227379375,4.76843471046379,12.1244291910125,0.00056767601199741,"NO"
"ENSG00000003137",-2.7537961156065,3.33884892407253,73.4844383106088,4.5726427893677e-16,"DOWN"
"ENSG00000003147",-1.0093518021798,3.51759967566702,57.4087732482067,3.93733367255022e-13,"DOWN"
"ENSG00000003249",-0.0128162004730537,4.91997931736096,0.00463687503954919,0.945753357269429,"NO"
"ENSG00000003393",-0.327566962083146,5.54955245971637,32.2697627576176,3.04245707388387e-08,"NO"
"ENSG00000003400",0.482106732750888,2.70065629916511,15.6300556808859,9.50621461080974e-05,"NO"
"ENSG00000003402",0.340126693338315,5.73400896880983,21.2357441231896,5.89712399445461e-06,"NO"
"ENSG00000003436",2.43791125567646,4.4124827921147,59.392378660694,1.68343007599145e-13,"UP"
"ENSG00000003509",0.164381887276186,3.37489262082078,5.84065014158395,0.0162253950164649,"NO"
"ENSG00000003756",0.00907835941891867,6.44498110439104,0.00937910445880471,0.922910175415158,"NO"
"ENSG00000003987",-3.03260280507659,3.54104511221358,259.251353427074,5.09188474581685e-43,"DOWN"
"ENSG00000003989",-0.748674893429231,5.21138279687045,8.03092222769497,0.00489413873594494,"NO"
"ENSG00000004059",0.588859215602216,6.44684937611082,50.0390775968829,9.7229202627921e-12,"NO"
"ENSG00000004139",0.115864837170645,4.13623070080003,1.57885219858249,0.209852844751589,"NO"
"ENSG00000004142",0.272771328348756,6.96640365793866,28.0747977678042,2.19153001011745e-07,"NO"
"ENSG00000004399",0.636488628283896,6.60956545902158,27.8164791117314,2.47824363199662e-07,"NO"
"ENSG00000004455",1.47112640378214,6.25463644126467,295.91955589276,2.77579289641097e-47,"UP"
"ENSG00000004468",-1.42707063052673,6.27399722978129,36.7192473843651,3.87595688964552e-09,"DOWN"
"ENSG00000004478",-0.196416111828165,6.5090697711457,5.42129726037068,0.0205223140719455,"NO"
"ENSG00000004487",0.560092009754771,6.73010893873793,34.7377077326823,9.66015197245734e-09,"NO"
"ENSG00000004534",-0.0426200385072176,6.59498950942732,0.138546979080404,0.709979040516659,"NO"
"ENSG00000004660",-3.27791178792296,5.17653331403436,192.672519422585,1.54237262961353e-34,"DOWN"
"ENSG00000004700",0.931062358531347,4.24429753909521,45.5866992567853,6.99497954625782e-11,"NO"
"ENSG00000004766",-0.287074604223706,5.24370128023301,16.1410210120467,7.35170379527452e-05,"NO"
"ENSG00000004776",2.55598731999939,2.54959866599995,93.1420276941839,1.74304661707217e-19,"UP"
"ENSG00000004777",-0.320850521266363,6.00311278806244,6.70242161903275,0.0100730428294282,"NO"
"ENSG00000004779",0.234751506728191,5.51007541666551,7.12500785288091,0.00799373295864984,"NO"
"ENSG00000004799",-1.49243668086158,6.5107780454721,40.9507941874583,5.62316303889909e-10,"DOWN"
"ENSG00000004838",2.39868609981406,2.90113599889297,91.6009326172245,3.18446375346789e-19,"UP"
"ENSG00000004848",-0.226746558972289,2.40778677669072,0.721653421458911,0.396244694618537,"NO"
"ENSG00000004864",0.727092262490978,4.81947885922603,67.1163722331542,6.40236530734318e-15,"NO"
"ENSG00000004866",0.602651160047329,5.17257888063747,34.144503726454,1.27165472513782e-08,"NO"
"ENSG00000004897",-0.0955203894732115,5.92455512666852,4.58666917489646,0.032984826586707,"NO"
"ENSG00000004939",0.465396282967515,-1.97878384789288,1.97079473806064,0.161344223475847,"NO"
"ENSG00000004948",-0.263515959876651,-1.77095174444086,0.729386717534275,0.393728081466723,"NO"
"ENSG00000004961",0.31381421927122,4.00385517034411,19.4317448313751,1.42986562089101e-05,"NO"
"ENSG00000004975",0.374614157733729,5.64379792252535,30.9331126683947,5.68813377464835e-08,"NO"
"ENSG00000005007",0.0932964466418965,7.08725615121652,2.51416101190566,0.113826398017893,"NO"
"ENSG00000005020",1.02262763781996,5.11751201965557,36.257342791671,4.79332416432998e-09,"UP"
"ENSG00000005022",0.434536823890272,7.47982622809134,21.8688152774388,4.32962024158824e-06,"NO"
"ENSG00000005059",2.94239491117845,3.77540131070975,202.617132712303,7.12197362423498e-36,"UP"
"ENSG00000005073",3.28020792910098,0.23267261543441,32.7875763547355,2.39070732013581e-08,"UP"
"ENSG00000005075",1.15329078380213,5.62823160408863,132.642609573467,7.2167600358979e-26,"UP"
"ENSG00000005100",-0.0423401816227618,5.45853862203524,0.454421160427188,0.500734968484343,"NO"
