"","logFC","logCPM","F","PValue","diffexpressed"
"ENSG00000000003",0.614816625997739,6.15155814044853,32.2670972394374,3.04682439328146e-08,"NO"
"ENSG00000000005",4.73855092814923,-0.83398707801693,143.755427630988,1.47446012392022e-27,"UP"
"ENSG00000000419",0.375456251046881,4.48132799084829,39.5842812237439,1.04499265145667e-09,"NO"
"ENSG00000000457",-0.142288470265418,3.57175952703277,6.51652781841497,0.0111567782316291,"NO"
"ENSG00000000460",0.96438440435739,2.38336095596485,92.8820121198506,1.92339585319769e-19,"NO"
"ENSG00000000938",0.657629099343559,3.28674164227593,18.0366958659733,2.8523147793574e-05,"NO"
"ENSG00000000971",2.06790156736531,4.62815535475495,67.5754553706745,5.29342418666677e-15,"UP"
"ENSG00000001036",2.108750078629,4.37127451105301,216.044662946767,1.22741987058161e-37,"UP"
"ENSG00000001084",-1.01553626943858,6.25349517093453,74.0620311673034,3.60512486427238e-16,"DOWN"
"ENSG00000001167",-0.78655192275887,4.92022741890405,119.444519679328,8.38765575112133e-24,"NO"
"ENSG00000001460",1.25129053094502,2.8404961631321,43.2110173240373,2.02691133702073e-10,"UP"
"ENSG00000001461",0.124394618491312,6.187718537339,0.508535644473367,0.476299307325813,"NO"
"ENSG00000001497",-0.554313137701757,5.79784157980704,37.9005521228359,2.2533514868255e-09,"NO"
"ENSG00000001561",-1.33855240077725,5.39679482227938,69.0333105493227,2.88210329981387e-15,"DOWN"
"ENSG00000001617",1.77384156864638,2.52353900619941,71.0535868918128,1.24521844902977e-15,"UP"
"ENSG00000001626",-0.631356004584244,1.9688573919287,5.78108194313352,0.0167742328625197,"NO"
"ENSG00000001629",-0.23585822029284,7.31166756878542,6.41549615869046,0.0117957060076088,"NO"
"ENSG00000001630",-0.0887659549851602,1.93569687844635,0.260028281910816,0.6104561794716,"NO"
"ENSG00000001631",0.324472078787736,2.93860373436158,14.5535520646947,0.000163809424622833,"NO"
"ENSG00000002016",-0.606099674155752,3.92735808212545,24.903931057782,9.96465445893075e-07,"NO"
"ENSG00000002330",0.613754513191237,3.74133959830244,28.4472976766821,1.83669507941773e-07,"NO"
"ENSG00000002549",1.17095689607588,6.90874451468067,105.373553884844,1.58077755417454e-21,"UP"
"ENSG00000002586",2.08521798437146,8.63408794823828,102.435037440479,4.8362995555422e-21,"UP"
"ENSG00000002587",2.08980831213686,4.35478850924231,76.9309467731191,1.1162251727695e-16,"UP"
"ENSG00000002726",1.03023618223939,-2.68458623101149,12.8257319663916,0.000395601976915946,"UP"
"ENSG00000002745",3.77460130369079,0.118362870499138,103.240150652465,3.55904120811134e-21,"UP"
"ENSG00000002746",-2.77690259364542,4.07366823925233,107.074420179495,8.33088019541414e-22,"DOWN"
"ENSG00000002822",1.18942406362397,-1.53356384004782,31.9724840099009,3.49578722669689e-08,"UP"
"ENSG00000002834",-0.129734851109139,7.47680221521111,2.90891745579591,0.0890722492671448,"NO"
"ENSG00000002919",0.282207181110726,4.95711281780069,17.9564568040154,2.96825163824176e-05,"NO"
