"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000183671",-0.306300282478333,0.0043057887814939,-0.093806728720665,6.36555796518223e-07
"ENSG00000170290",-0.0895471051335335,-0.108388595283031,0.0799216330051422,9.85725023383566e-07
"ENSG00000145358",-0.329427182674408,0.0106895230710506,0.106493175029755,-2.52999393524078e-06
"ENSG00000168081",-0.0679274499416351,0.30683445930481,-0.0413472913205624,-3.17853005071811e-06
"ENSG00000165643",0.0259853564202785,0.433770328760147,0.0514117926359177,7.70608437505871e-07
"ENSG00000185518",0.0153489150106907,0.449220955371857,0.0714596286416054,-7.09242556240497e-07
"ENSG00000186487",0.0958530753850937,0.430356502532959,-0.0741328075528145,-2.19612260821123e-07
"ENSG00000124507",0.013304702937603,0.459031462669373,0.0520759634673595,-9.04916930721811e-07
"ENSG00000124731",-0.19643260538578,-0.224022909998894,0.0991887673735619,4.58699141745456e-05
"ENSG00000101438",0.0255527142435312,0.407704949378967,0.00712270895019174,-8.51007882829435e-07
"ENSG00000179520",0.0837980732321739,0.24462103843689,-0.154794454574585,8.53104822340356e-08
"ENSG00000166111",0.134498685598373,0.39790552854538,-0.0627252012491226,1.99559735847288e-06
"ENSG00000215612",0.308821141719818,0.00909735355526209,0.0594709254801273,-8.96019457741204e-07
"ENSG00000164588",0.0639399886131287,0.433213263750076,0.0445704348385334,-3.64513857675774e-06
"ENSG00000180613",-0.289252609014511,0.000854036363307387,-0.0259725097566843,2.74339913630683e-06
"ENSG00000015413",-0.203554317355156,-0.195281147956848,-0.178564071655273,2.04733680675417e-07
"ENSG00000260903",0.21215432882309,0.283194988965988,-0.125295847654343,5.86555142945144e-06
"ENSG00000164920",-0.174325555562973,-0.234669551253319,0.00491589959710836,6.4947954570016e-08
"ENSG00000130876",-0.192151457071304,0.342609643936157,0.0762176141142845,-1.56787621108379e-06
"ENSG00000144820",-0.222555965185165,-0.106191910803318,-0.0309711620211601,1.89578113349853e-05
"ENSG00000147676",0.0214625094085932,0.448969453573227,0.0560308285057545,-9.83846462077054e-07
"ENSG00000064886",-0.217308148741722,-0.209305003285408,0.1096406057477,-2.1342228251342e-07
"ENSG00000112164",0.219342321157455,0.185301050543785,0.0147834671661258,-5.10025438416051e-06
"ENSG00000134339",-0.211126729846001,-0.0945043638348579,-0.0304653290659189,3.4391368899378e-06
"ENSG00000166741",-0.273354977369308,-0.156067073345184,0.00401044311001897,-1.35395032430097e-06
"ENSG00000196109",0.222291380167007,0.117605641484261,-0.0900201052427292,5.93396771364496e-06
"ENSG00000174145",0.0224699787795544,0.428383618593216,0.0171462409198284,-2.9017340352766e-07
"ENSG00000163285",0.168544933199883,0.286704897880554,0.150251045823097,-2.23443271352153e-06
"ENSG00000204278",-0.0201742015779018,0.277613282203674,0.178934767842293,-1.9420389435254e-05
"ENSG00000174450",0.258008062839508,0.0218593329191208,-0.0134487450122833,-5.60548824068974e-06
"ENSG00000159248",0.144112423062325,0.344185352325439,-0.0723458752036095,6.4461102056157e-07
"ENSG00000140873",-0.21387742459774,0.0332032255828381,-0.0148843294009566,-1.36186163217644e-05
"ENSG00000163630",0.0144288009032607,0.434742987155914,0.0543688833713531,-2.74262256425573e-05
"ENSG00000165553",-0.0554665699601173,0.454884856939316,-0.00286730052903295,6.50122956358246e-07
"ENSG00000054803",-0.154797077178955,0.345575749874115,-0.0571543984115124,-1.0176898285863e-05
"ENSG00000111249",0.264968067407608,0.278592467308044,-0.0232146326452494,-9.06129025679547e-06
"ENSG00000075429",-0.231083706021309,0.188608348369598,-0.0763264074921608,9.55005816649646e-07
"ENSG00000187140",-0.10449992865324,-0.206218391656876,0.0736500099301338,1.40954853122821e-06
"ENSG00000136750",0.025619013234973,0.413058400154114,0.00674534635618329,-2.77400977211073e-06
"ENSG00000171772",0.103758342564106,0.331045061349869,-0.0174837056547403,2.10902840080962e-06
"ENSG00000137766",0.0591358244419098,0.423121184110641,0.071508102118969,1.7153059843622e-06
"ENSG00000170162",-0.241380125284195,-0.0809019207954407,-0.0368470251560211,1.17698004942213e-06
"ENSG00000168447",-0.251242190599442,-0.0509568750858307,-0.0691807344555855,4.76050416864382e-07
"ENSG00000273706",0.125204876065254,-0.0996816605329514,0.0912691876292229,1.44748219099711e-06
