"","Factor 1","Factor 2","Factor 3","Factor 4"
"TCGA-DU-6405",-3.00007605552673,-1.62408983707428,-1.99362480640411,2.59511709213257
"TCGA-DH-5144",2.53239440917969,-0.174421399831772,-3.0130021572113,2.3950982093811
"TCGA-HT-7467",-0.027310648933053,3.3366527557373,-0.0456527881324291,-2.73924326896667
"TCGA-HT-7474",0.524449527263641,3.29585385322571,1.47198355197906,-2.33135223388672
"TCGA-06-5412",-3.58275079727173,-2.1965069770813,1.06105279922485,3.26086759567261
"TCGA-DU-7006",-3.19943618774414,-2.22233963012695,0.288517475128174,3.40312695503235
"TCGA-06-5858",-3.91223287582397,-1.91401875019073,0.807305693626404,1.56921851634979
"TCGA-DB-A64Q",1.15821468830109,0.349862307310104,-1.94811618328094,3.03161311149597
"TCGA-06-5418",-3.55242013931274,-2.93473935127258,-1.06221091747284,1.64878487586975
"TCGA-26-5139",-3.83931589126587,-1.36608290672302,-1.05499243736267,3.28745651245117
"TCGA-FG-8189",-1.27002143859863,6.34218740463257,0.294985264539719,2.84658002853394
"TCGA-HT-8113",-0.202169969677925,5.22954177856445,-0.117498680949211,3.31444263458252
"TCGA-HT-7902",-0.424823671579361,1.54640245437622,2.30835151672363,3.6924512386322
"TCGA-HT-7485",1.3768904209137,-0.169618621468544,2.62221097946167,-2.08029532432556
"TCGA-HT-7690",1.33895289897919,-0.323221296072006,1.98625230789185,-2.04842305183411
"TCGA-DU-7013",-3.25209951400757,-0.542934477329254,-1.75052869319916,-3.07432699203491
"TCGA-DB-A4XD",2.17166876792908,-1.17814815044403,0.230146631598473,-2.45792365074158
"TCGA-HT-8110",-3.73154616355896,-0.197023689746857,2.28735256195068,-2.15018439292908
"TCGA-DU-A5TR",0.781967282295227,-1.76397836208344,3.11427664756775,-1.567950963974
"TCGA-DB-5274",1.43973243236542,-0.653242886066437,-2.06567883491516,2.6661856174469
"TCGA-DU-6396",0.865421891212463,-3.08869671821594,2.00524020195007,2.89658069610596
"TCGA-26-1442",0.909551024436951,-0.263440430164337,1.22841942310333,-2.44255208969116
"TCGA-HT-7476",0.962567508220673,1.92392313480377,0.417325377464294,-2.51440191268921
"TCGA-CS-6290",0.464965850114822,-1.16078877449036,3.81690454483032,-1.69858181476593
"TCGA-FG-5962",1.25794541835785,2.93745017051697,-1.34593570232391,-2.71844267845154
"TCGA-DU-5854",-3.26331973075867,-0.480601400136948,0.75870817899704,3.23153328895569
"TCGA-HT-7471",2.25942969322205,-0.564536392688751,-1.47276508808136,2.74352359771729
"TCGA-FG-6688",-3.21846747398376,0.191669404506683,1.9227100610733,3.70023560523987
"TCGA-HT-A5R5",0.226462438702583,0.905298590660095,3.11416339874268,3.7217333316803
"TCGA-DU-8162",-2.69373917579651,4.6277756690979,0.487221926450729,3.510413646698
"TCGA-HT-A5RB",1.57815623283386,1.78347563743591,0.287595212459564,-2.15850639343262
"TCGA-DU-A5TS",1.12524449825287,-0.271934539079666,0.97277420759201,-1.85948586463928
"TCGA-DB-A4X9",1.64258170127869,0.438515365123749,1.51413869857788,3.28347611427307
"TCGA-HT-7609",1.7335832118988,-1.17053246498108,1.38095986843109,-2.2371027469635
"TCGA-DU-5853",1.22059297561646,-0.168556064367294,1.9786833524704,-1.36578989028931
"TCGA-28-2510",-3.29673624038696,3.28364849090576,1.22857105731964,3.42413711547852
"TCGA-HT-7687",1.66312265396118,1.31035220623016,-2.55701589584351,-2.79411673545837
"TCGA-06-5413",-3.67546606063843,-2.37774920463562,-1.32216584682465,-2.93109083175659
"TCGA-DU-A5TP",0.92711353302002,-1.9255439043045,1.81048476696014,-1.78958821296692
"TCGA-DU-7010",0.956088602542877,-0.903274416923523,-0.306783467531204,2.82348394393921
"TCGA-DB-A4XE",1.34190535545349,0.889099538326263,0.927797198295593,3.55757713317871
"TCGA-DB-5275",2.06579899787903,-0.360744118690491,0.140850737690926,-2.20028138160706
"TCGA-HT-7611",2.02179503440857,-1.77519559860229,1.78398561477661,-2.07648229598999
"TCGA-HT-7691",-2.90644907951355,-0.399530470371246,2.29951477050781,3.73497247695923
"TCGA-DB-A4XF",2.02883410453796,0.258849114179611,0.19784389436245,3.41650319099426
"TCGA-E1-5305",1.59937965869904,0.456956297159195,0.0503434576094151,-2.55711889266968
"TCGA-HT-8010",0.181513130664825,3.14056468009949,1.19279360771179,3.43838953971863
"TCGA-EZ-7264",2.50135946273804,0.648127853870392,-3.37581396102905,2.61642742156982
"TCGA-41-5651",-2.91407585144043,0.205314517021179,-3.52287483215332,2.80166983604431
"TCGA-DB-A64X",2.166583776474,-0.232260763645172,-0.417702466249466,3.06380724906921
"TCGA-FG-6692",-3.83484864234924,-2.82073521614075,-2.68363809585571,-3.20081233978271
"TCGA-HT-A5RA",-3.65227770805359,-2.21031355857849,-1.81852161884308,2.6552255153656
"TCGA-DB-A64S",1.225381731987,-1.71222364902496,2.3287661075592,-1.89739608764648
"TCGA-FG-7634",0.952514111995697,-0.837448835372925,0.131601721048355,-2.61058878898621
"TCGA-FG-A4MW",-3.03288316726685,0.574206531047821,-1.83235287666321,-2.84298467636108
"TCGA-DU-7012",-3.47604990005493,-0.450004160404205,2.43482685089111,3.86101841926575
"TCGA-HT-8011",-2.22402167320251,-0.333650410175323,-1.4051765203476,-2.63025283813477
"TCGA-FG-7637",1.87828946113586,-0.461632072925568,-2.55384850502014,-3.08048462867737
"TCGA-P5-A5EU",0.418108969926834,-3.27551937103271,0.311157464981079,-2.35907006263733
