"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000108846",-0.286066472530365,-0.161077350378036,0.0207492187619209,5.0657115480135e-07
"ENSG00000164283",-0.209112092852592,-0.149312123656273,-0.0961766913533211,9.92915374808945e-07
"ENSG00000137673",-0.105405174195766,-0.240525186061859,0.0889283716678619,-2.95634981739568e-06
"ENSG00000163395",0.224510416388512,0.0884479209780693,0.0743099525570869,-0.000183980489964597
"ENSG00000182742",-0.254605680704117,-0.180226147174835,0.00877241790294647,5.53102154299268e-06
"ENSG00000178394",0.196299806237221,0.311462491750717,-0.0267305430024862,-8.17565523902886e-06
"ENSG00000101327",-0.0381208881735802,0.292302459478378,-0.0399556532502174,-9.41887719818624e-06
"ENSG00000237541",-0.112811766564846,-0.132925450801849,0.105191096663475,3.65422647519154e-06
"ENSG00000078399",-0.232293397188187,-0.152509585022926,0.00033419334795326,1.46063428019261e-07
"ENSG00000169035",0.00022772594820708,0.407410830259323,0.0506402887403965,1.78425364083523e-06
"ENSG00000174343",-0.241749584674835,-0.126400157809258,-0.0501787960529327,1.03993181710393e-06
"ENSG00000166006",0.0677488222718239,0.400167286396027,-0.0606467351317406,5.00072587783507e-07
"ENSG00000113327",0.116412416100502,0.379869163036346,-0.0491847582161427,2.36340156334336e-07
"ENSG00000011083",0.000603977940045297,0.437010318040848,0.0434554666280746,-8.17241073036712e-07
"ENSG00000205279",0.0079419007524848,0.406199485063553,-0.00525690149515867,2.80944732367061e-07
"ENSG00000173157",0.333190232515335,-0.0333628207445145,0.00629555340856314,-5.25031919096364e-06
"ENSG00000104722",0.0157022178173065,0.43399104475975,0.0377119444310665,-1.1407174724809e-06
"ENSG00000008196",-0.164040192961693,-0.0360898934304714,-0.172692030668259,1.17004055937286e-05
"ENSG00000258227",-0.294138759374619,-0.159815013408661,0.0849383100867271,3.76248899556231e-05
"ENSG00000152595",-0.0605661310255527,0.299245297908783,-0.059129174798727,-3.2975700037241e-07
"ENSG00000165762",0.240929111838341,-0.154355183243752,0.22724649310112,-1.99460300791543e-05
"ENSG00000136542",-0.316899597644806,-0.0567588098347187,-0.0219064299017191,2.8502339773695e-05
"ENSG00000144481",-0.300755351781845,-0.114285252988338,-0.0354552380740643,2.18522818613565e-05
"ENSG00000186973",-0.300678938627243,-0.089466318488121,0.0770211443305016,2.91966489385231e-06
"ENSG00000046604",-0.308147847652435,0.00623706448823214,0.000396386836655438,2.18725017475663e-05
"ENSG00000215474",0.0893220975995064,0.024029515683651,-0.127392992377281,3.154333535349e-05
"ENSG00000151952",0.0450808145105839,0.405889838933945,-0.0277519896626472,1.98838060896378e-05
"ENSG00000129152",0.244038283824921,0.137737095355988,0.00256231939420104,1.13404903459013e-05
"ENSG00000128652",-0.0909507274627686,-0.120236299932003,-0.06996850669384,2.80862559520756e-06
"ENSG00000164651",-0.270316243171692,0.181834369897842,-0.0839366465806961,4.25129485392972e-07
"ENSG00000198768",-0.294091641902924,-0.0321075618267059,-0.0405434332787991,9.61589612415992e-05
"ENSG00000135426",-0.0608244799077511,0.396958231925964,0.0333563685417175,1.48155720580689e-07
"ENSG00000099715",0.131543919444084,0.162650421261787,0.127925723791122,-0.264847576618195
"ENSG00000133067",-0.277930408716202,0.0959094241261482,0.0232620164752007,-1.8922285107692e-06
"ENSG00000176884",0.115141749382019,0.398208200931549,-0.00267053442075849,9.85294548172533e-08
"ENSG00000225110",0.0248756799846888,0.41836154460907,0.0555236376821995,-2.36093796956993e-06
"ENSG00000188488",-0.287442952394485,-0.10283412784338,0.00953604467213154,8.71073189046001e-06
